,Compentency1,Compentency2,Similarity
493,Partnership & Business Development,responsible for others' health and safety,0.7536903023719788
494,Partnership & Business Development,responsibility for outcomes and results,0.7701548933982849
495,Partnership & Business Development,conflictual contact,0.7876124382019043
496,Partnership & Business Development,frequency of conflict situations,0.7789428234100342
497,Partnership & Business Development,deal with unpleasant or angry people,0.759863555431366
498,Partnership & Business Development,deal with physically aggressive people,0.7534132599830627
499,Partnership & Business Development,physical work conditions,0.7651771306991577
500,Partnership & Business Development,work setting,0.758996307849884
501,Partnership & Business Development,frequency required to work:,0.752670407295227
502,Partnership & Business Development,"indoors, environmentally controlled",0.7520108819007874
503,Partnership & Business Development,"indoors, not environmentally controlled",0.7611122727394104
504,Partnership & Business Development,"outdoors, exposed to weather",0.776227593421936
505,Partnership & Business Development,"outdoors, under cover",0.7690797448158264
506,Partnership & Business Development,in an open vehicle or equipment,0.7584406137466431
507,Partnership & Business Development,in an enclosed vehicle or equipment,0.7690143585205078
508,Partnership & Business Development,physical proximity,0.7694912552833557
509,Partnership & Business Development,environmental conditions,0.7549256682395935
510,Partnership & Business Development,frequency in environmental conditions,0.7719170451164246
511,Partnership & Business Development,"sounds, noise levels are distracting or uncomfortable",0.7668465375900269
512,Partnership & Business Development,very hot or cold temperatures,0.7651900053024292
513,Partnership & Business Development,extremely bright or inadequate lighting,0.7516959309577942
514,Partnership & Business Development,exposed to contaminants,0.7610573768615723
515,Partnership & Business Development,"cramped work space, awkward positions",0.7530978918075562
516,Partnership & Business Development,exposed to whole body vibration,0.7502833008766174
517,Partnership & Business Development,job hazards,0.8119486570358276
518,Partnership & Business Development,frequency of exposure to job hazards,0.7911646962165833
519,Partnership & Business Development,exposed to radiation,0.7934841513633728
520,Partnership & Business Development,exposed to disease or infections,0.7724441289901733
521,Partnership & Business Development,exposed to high places,0.7676712274551392
522,Partnership & Business Development,exposed to hazardous conditions,0.7832451462745667
523,Partnership & Business Development,exposed to hazardous equipment,0.7806165218353271
524,Partnership & Business Development,"exposed to minor burns, cuts, bites, or stings",0.7588573098182678
525,Partnership & Business Development,likelihood of injury from job hazards,0.7830327749252319
526,Partnership & Business Development,degree of injury,0.7532195448875427
527,Partnership & Business Development,body positioning,0.783204972743988
528,Partnership & Business Development,time spent in body positions,0.7772803902626038
529,Partnership & Business Development,spend time sitting,0.7517467141151428
530,Partnership & Business Development,spend time standing,0.7578270435333252
531,Partnership & Business Development,"spend time climbing ladders, scaffolds, or poles",0.7586050033569336
532,Partnership & Business Development,spend time walking and running,0.7642784714698792
